StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,PerformanceCategory,AttendanceBucket,StudyHoursBucket,StressBucket
17,68,2,Unknown,1,Unknown,Male,27,Visual,Unknown,1,69,45,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
17,68,2,Unknown,1,Unknown,Male,19,Auditory,Unknown,1,52,74,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
17,68,2,Unknown,1,Unknown,Male,27,Visual,Unknown,1,69,45,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
17,68,2,Unknown,1,Unknown,Male,19,Auditory,Unknown,1,52,74,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
17,68,2,Unknown,1,Unknown,Male,27,Visual,Unknown,1,69,45,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
17,68,0,Unknown,1,Unknown,Male,19,Auditory,Unknown,1,52,74,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
17,68,0,Unknown,1,Unknown,Male,27,Visual,Unknown,1,69,45,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
17,68,1,Unknown,1,Unknown,Male,19,Auditory,Unknown,1,52,74,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
17,68,1,Unknown,1,Unknown,Male,27,Visual,Unknown,1,69,45,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
17,68,1,Unknown,2,Unknown,Male,19,Auditory,Unknown,1,52,74,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
17,68,1,Unknown,2,Unknown,Male,27,Visual,Unknown,1,69,45,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
17,68,1,Unknown,1,Unknown,Male,19,Auditory,Unknown,1,52,74,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
17,68,1,Unknown,1,Unknown,Male,27,Visual,Unknown,1,69,45,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
17,68,1,Unknown,1,Unknown,Male,19,Auditory,Unknown,1,52,74,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
17,68,1,Unknown,1,Unknown,Male,27,Visual,Unknown,1,69,45,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
17,68,1,Unknown,2,Unknown,Male,19,Auditory,Unknown,1,52,74,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
17,68,1,Unknown,2,Unknown,Male,27,Visual,Unknown,1,69,45,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
17,68,2,Unknown,2,Unknown,Male,19,Auditory,Unknown,1,52,74,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
17,68,2,Unknown,2,Unknown,Male,27,Visual,Unknown,1,69,45,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
11,85,0,Unknown,0,Unknown,Male,29,Reading/Writing,Unknown,1,78,90,Unknown,2,0,High,Good (75–89%),Moderate (10–19 hrs),Low
11,85,0,Unknown,0,Unknown,Male,29,Auditory,Unknown,1,60,44,Unknown,2,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
11,85,1,Unknown,0,Unknown,Male,29,Reading/Writing,Unknown,1,78,90,Unknown,2,0,High,Good (75–89%),Moderate (10–19 hrs),Low
11,85,1,Unknown,0,Unknown,Male,29,Auditory,Unknown,1,60,44,Unknown,2,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
11,85,0,Unknown,2,Unknown,Male,29,Reading/Writing,Unknown,1,78,90,Unknown,2,0,High,Good (75–89%),Moderate (10–19 hrs),Low
11,85,0,Unknown,2,Unknown,Male,29,Auditory,Unknown,1,60,44,Unknown,2,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
11,85,1,Unknown,1,Unknown,Male,29,Reading/Writing,Unknown,1,78,90,Unknown,2,0,High,Good (75–89%),Moderate (10–19 hrs),Low
11,85,1,Unknown,1,Unknown,Male,29,Auditory,Unknown,1,60,44,Unknown,2,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
29,70,2,Unknown,0,Unknown,Male,18,Visual,Unknown,0,99,68,Unknown,2,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
29,70,0,Unknown,0,Unknown,Male,18,Visual,Unknown,0,99,68,Unknown,2,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
29,70,0,Unknown,2,Unknown,Male,18,Visual,Unknown,0,99,68,Unknown,2,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
29,70,1,Unknown,0,Unknown,Male,18,Visual,Unknown,0,99,68,Unknown,2,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
16,91,1,Unknown,2,Unknown,Female,25,Kinesthetic,Unknown,1,84,63,Unknown,2,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
16,91,1,Unknown,2,Unknown,Female,21,Visual,Unknown,0,60,59,Unknown,0,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
16,91,1,Unknown,2,Unknown,Female,25,Reading/Writing,Unknown,1,92,56,Unknown,0,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
16,91,1,Unknown,2,Unknown,Female,27,Visual,Unknown,1,100,57,Unknown,1,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
16,91,1,Unknown,2,Unknown,Female,27,Visual,Unknown,1,57,55,Unknown,2,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
16,91,1,Unknown,1,Unknown,Female,25,Kinesthetic,Unknown,1,84,63,Unknown,2,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
16,91,1,Unknown,1,Unknown,Female,21,Visual,Unknown,0,60,59,Unknown,0,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
16,91,1,Unknown,1,Unknown,Female,25,Reading/Writing,Unknown,1,92,56,Unknown,0,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
16,91,1,Unknown,1,Unknown,Female,27,Visual,Unknown,1,100,57,Unknown,1,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
16,91,1,Unknown,1,Unknown,Female,27,Visual,Unknown,1,57,55,Unknown,2,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
16,91,0,Unknown,0,Unknown,Female,25,Kinesthetic,Unknown,1,84,63,Unknown,2,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
16,91,0,Unknown,0,Unknown,Female,21,Visual,Unknown,0,60,59,Unknown,0,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
16,91,0,Unknown,0,Unknown,Female,25,Reading/Writing,Unknown,1,92,56,Unknown,0,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
16,91,0,Unknown,0,Unknown,Female,27,Visual,Unknown,1,100,57,Unknown,1,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
16,91,0,Unknown,0,Unknown,Female,27,Visual,Unknown,1,57,55,Unknown,2,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
16,91,1,Unknown,2,Unknown,Female,25,Kinesthetic,Unknown,1,84,63,Unknown,2,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
16,91,1,Unknown,2,Unknown,Female,21,Visual,Unknown,0,60,59,Unknown,0,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
16,91,1,Unknown,2,Unknown,Female,25,Reading/Writing,Unknown,1,92,56,Unknown,0,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
16,91,1,Unknown,2,Unknown,Female,27,Visual,Unknown,1,100,57,Unknown,1,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
16,91,1,Unknown,2,Unknown,Female,27,Visual,Unknown,1,57,55,Unknown,2,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
18,73,1,Unknown,0,Unknown,Male,29,Auditory,Unknown,1,67,76,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,73,1,Unknown,0,Unknown,Male,29,Kinesthetic,Unknown,1,53,64,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,73,1,Unknown,0,Unknown,Male,25,Auditory,Unknown,1,80,62,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,73,1,Unknown,0,Unknown,Male,18,Visual,Unknown,0,52,65,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,73,2,Unknown,1,Unknown,Male,29,Auditory,Unknown,1,67,76,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,73,2,Unknown,1,Unknown,Male,29,Kinesthetic,Unknown,1,53,64,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,73,2,Unknown,1,Unknown,Male,25,Auditory,Unknown,1,80,62,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,73,2,Unknown,1,Unknown,Male,18,Visual,Unknown,0,52,65,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,73,2,Unknown,0,Unknown,Male,29,Auditory,Unknown,1,67,76,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,73,2,Unknown,0,Unknown,Male,29,Kinesthetic,Unknown,1,53,64,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,73,2,Unknown,0,Unknown,Male,25,Auditory,Unknown,1,80,62,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,73,2,Unknown,0,Unknown,Male,18,Visual,Unknown,0,52,65,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,73,1,Unknown,0,Unknown,Male,29,Auditory,Unknown,1,67,76,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,73,1,Unknown,0,Unknown,Male,29,Kinesthetic,Unknown,1,53,64,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,73,1,Unknown,0,Unknown,Male,25,Auditory,Unknown,1,80,62,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,73,1,Unknown,0,Unknown,Male,18,Visual,Unknown,0,52,65,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
22,70,2,Unknown,1,Unknown,Male,27,Reading/Writing,Unknown,0,66,83,Unknown,2,1,High,Moderate (60–74%),Intensive (>=20 hrs),Low
22,70,2,Unknown,1,Unknown,Male,18,Auditory,Unknown,1,86,47,Unknown,0,3,Low,Moderate (60–74%),Intensive (>=20 hrs),Low
22,70,2,Unknown,2,Unknown,Male,27,Reading/Writing,Unknown,0,66,83,Unknown,2,1,High,Moderate (60–74%),Intensive (>=20 hrs),Low
22,70,2,Unknown,2,Unknown,Male,18,Auditory,Unknown,1,86,47,Unknown,0,3,Low,Moderate (60–74%),Intensive (>=20 hrs),Low
22,70,2,Unknown,0,Unknown,Male,27,Reading/Writing,Unknown,0,66,83,Unknown,2,1,High,Moderate (60–74%),Intensive (>=20 hrs),Low
22,70,2,Unknown,0,Unknown,Male,18,Auditory,Unknown,1,86,47,Unknown,0,3,Low,Moderate (60–74%),Intensive (>=20 hrs),Low
22,70,1,Unknown,2,Unknown,Male,27,Reading/Writing,Unknown,0,66,83,Unknown,2,1,High,Moderate (60–74%),Intensive (>=20 hrs),Low
22,70,1,Unknown,2,Unknown,Male,18,Auditory,Unknown,1,86,47,Unknown,0,3,Low,Moderate (60–74%),Intensive (>=20 hrs),Low
22,70,0,Unknown,1,Unknown,Male,27,Reading/Writing,Unknown,0,66,83,Unknown,2,1,High,Moderate (60–74%),Intensive (>=20 hrs),Low
22,70,0,Unknown,1,Unknown,Male,18,Auditory,Unknown,1,86,47,Unknown,0,3,Low,Moderate (60–74%),Intensive (>=20 hrs),Low
22,70,0,Unknown,0,Unknown,Male,27,Reading/Writing,Unknown,0,66,83,Unknown,2,1,High,Moderate (60–74%),Intensive (>=20 hrs),Low
22,70,0,Unknown,0,Unknown,Male,18,Auditory,Unknown,1,86,47,Unknown,0,3,Low,Moderate (60–74%),Intensive (>=20 hrs),Low
22,70,0,Unknown,1,Unknown,Male,27,Reading/Writing,Unknown,0,66,83,Unknown,2,1,High,Moderate (60–74%),Intensive (>=20 hrs),Low
22,70,0,Unknown,1,Unknown,Male,18,Auditory,Unknown,1,86,47,Unknown,0,3,Low,Moderate (60–74%),Intensive (>=20 hrs),Low
22,70,2,Unknown,0,Unknown,Male,27,Reading/Writing,Unknown,0,66,83,Unknown,2,1,High,Moderate (60–74%),Intensive (>=20 hrs),Low
22,70,2,Unknown,0,Unknown,Male,18,Auditory,Unknown,1,86,47,Unknown,0,3,Low,Moderate (60–74%),Intensive (>=20 hrs),Low
22,70,0,Unknown,0,Unknown,Male,27,Reading/Writing,Unknown,0,66,83,Unknown,2,1,High,Moderate (60–74%),Intensive (>=20 hrs),Low
22,70,0,Unknown,0,Unknown,Male,18,Auditory,Unknown,1,86,47,Unknown,0,3,Low,Moderate (60–74%),Intensive (>=20 hrs),Low
22,70,1,Unknown,1,Unknown,Male,27,Reading/Writing,Unknown,0,66,83,Unknown,2,1,High,Moderate (60–74%),Intensive (>=20 hrs),Low
22,70,1,Unknown,1,Unknown,Male,18,Auditory,Unknown,1,86,47,Unknown,0,3,Low,Moderate (60–74%),Intensive (>=20 hrs),Low
22,67,1,Unknown,0,Unknown,Male,23,Kinesthetic,Unknown,1,79,53,Unknown,2,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
22,67,1,Unknown,0,Unknown,Male,18,Reading/Writing,Unknown,0,62,56,Unknown,2,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
22,67,2,Unknown,1,Unknown,Male,23,Kinesthetic,Unknown,1,79,53,Unknown,2,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
22,67,2,Unknown,1,Unknown,Male,18,Reading/Writing,Unknown,0,62,56,Unknown,2,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
22,67,1,Unknown,2,Unknown,Male,23,Kinesthetic,Unknown,1,79,53,Unknown,2,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
22,67,1,Unknown,2,Unknown,Male,18,Reading/Writing,Unknown,0,62,56,Unknown,2,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
22,67,2,Unknown,1,Unknown,Male,23,Kinesthetic,Unknown,1,79,53,Unknown,2,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
22,67,2,Unknown,1,Unknown,Male,18,Reading/Writing,Unknown,0,62,56,Unknown,2,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
22,67,1,Unknown,0,Unknown,Male,23,Kinesthetic,Unknown,1,79,53,Unknown,2,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
22,67,1,Unknown,0,Unknown,Male,18,Reading/Writing,Unknown,0,62,56,Unknown,2,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
22,67,1,Unknown,1,Unknown,Male,23,Kinesthetic,Unknown,1,79,53,Unknown,2,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
22,67,1,Unknown,1,Unknown,Male,18,Reading/Writing,Unknown,0,62,56,Unknown,2,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
22,67,2,Unknown,2,Unknown,Male,23,Kinesthetic,Unknown,1,79,53,Unknown,2,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
22,67,2,Unknown,2,Unknown,Male,18,Reading/Writing,Unknown,0,62,56,Unknown,2,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
22,67,2,Unknown,2,Unknown,Male,23,Kinesthetic,Unknown,1,79,53,Unknown,2,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
22,67,2,Unknown,2,Unknown,Male,18,Reading/Writing,Unknown,0,62,56,Unknown,2,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
22,67,2,Unknown,1,Unknown,Male,23,Kinesthetic,Unknown,1,79,53,Unknown,2,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
22,67,2,Unknown,1,Unknown,Male,18,Reading/Writing,Unknown,0,62,56,Unknown,2,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
32,65,0,Unknown,0,Unknown,Female,22,Visual,Unknown,0,97,74,Unknown,2,1,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
32,65,0,Unknown,0,Unknown,Female,19,Auditory,Unknown,1,61,90,Unknown,2,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
32,65,1,Unknown,1,Unknown,Female,22,Visual,Unknown,0,97,74,Unknown,2,1,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
32,65,1,Unknown,1,Unknown,Female,19,Auditory,Unknown,1,61,90,Unknown,2,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
12,87,1,Unknown,0,Unknown,Male,29,Reading/Writing,Unknown,1,98,73,Unknown,2,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
12,87,1,Unknown,0,Unknown,Male,23,Visual,Unknown,1,59,83,Unknown,0,1,High,Good (75–89%),Moderate (10–19 hrs),Low
16,85,1,Unknown,2,Unknown,Male,21,Auditory,Unknown,1,68,42,Unknown,2,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
16,85,1,Unknown,2,Unknown,Male,25,Auditory,Unknown,1,100,42,Unknown,0,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
16,85,1,Unknown,2,Unknown,Male,25,Visual,Unknown,0,72,74,Unknown,2,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,85,1,Unknown,2,Unknown,Male,28,Visual,Unknown,1,71,70,Unknown,1,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,85,2,Unknown,2,Unknown,Male,21,Auditory,Unknown,1,68,42,Unknown,2,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
16,85,2,Unknown,2,Unknown,Male,25,Auditory,Unknown,1,100,42,Unknown,0,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
16,85,2,Unknown,2,Unknown,Male,25,Visual,Unknown,0,72,74,Unknown,2,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,85,2,Unknown,2,Unknown,Male,28,Visual,Unknown,1,71,70,Unknown,1,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,85,0,Unknown,0,Unknown,Male,21,Auditory,Unknown,1,68,42,Unknown,2,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
16,85,0,Unknown,0,Unknown,Male,25,Auditory,Unknown,1,100,42,Unknown,0,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
16,85,0,Unknown,0,Unknown,Male,25,Visual,Unknown,0,72,74,Unknown,2,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,85,0,Unknown,0,Unknown,Male,28,Visual,Unknown,1,71,70,Unknown,1,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,85,0,Unknown,0,Unknown,Male,21,Auditory,Unknown,1,68,42,Unknown,2,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
16,85,0,Unknown,0,Unknown,Male,25,Auditory,Unknown,1,100,42,Unknown,0,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
16,85,0,Unknown,0,Unknown,Male,25,Visual,Unknown,0,72,74,Unknown,2,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,85,0,Unknown,0,Unknown,Male,28,Visual,Unknown,1,71,70,Unknown,1,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,85,1,Unknown,2,Unknown,Male,21,Auditory,Unknown,1,68,42,Unknown,2,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
16,85,1,Unknown,2,Unknown,Male,25,Auditory,Unknown,1,100,42,Unknown,0,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
16,85,1,Unknown,2,Unknown,Male,25,Visual,Unknown,0,72,74,Unknown,2,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,85,1,Unknown,2,Unknown,Male,28,Visual,Unknown,1,71,70,Unknown,1,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,85,1,Unknown,0,Unknown,Male,21,Auditory,Unknown,1,68,42,Unknown,2,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
16,85,1,Unknown,0,Unknown,Male,25,Auditory,Unknown,1,100,42,Unknown,0,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
16,85,1,Unknown,0,Unknown,Male,25,Visual,Unknown,0,72,74,Unknown,2,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,85,1,Unknown,0,Unknown,Male,28,Visual,Unknown,1,71,70,Unknown,1,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,85,1,Unknown,2,Unknown,Male,21,Auditory,Unknown,1,68,42,Unknown,2,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
16,85,1,Unknown,2,Unknown,Male,25,Auditory,Unknown,1,100,42,Unknown,0,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
16,85,1,Unknown,2,Unknown,Male,25,Visual,Unknown,0,72,74,Unknown,2,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,85,1,Unknown,2,Unknown,Male,28,Visual,Unknown,1,71,70,Unknown,1,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
31,62,1,Unknown,1,Unknown,Female,21,Kinesthetic,Unknown,0,56,45,Unknown,2,3,Low,Moderate (60–74%),Intensive (>=20 hrs),Low
31,62,1,Unknown,1,Unknown,Female,21,Kinesthetic,Unknown,0,56,45,Unknown,2,3,Low,Moderate (60–74%),Intensive (>=20 hrs),Low
21,71,0,Unknown,1,Unknown,Male,24,Visual,Unknown,1,59,74,Unknown,2,1,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
21,71,0,Unknown,1,Unknown,Male,24,Reading/Writing,Unknown,1,92,97,Unknown,0,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
21,71,1,Unknown,0,Unknown,Male,24,Visual,Unknown,1,59,74,Unknown,2,1,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
21,71,1,Unknown,0,Unknown,Male,24,Reading/Writing,Unknown,1,92,97,Unknown,0,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
21,71,1,Unknown,2,Unknown,Male,24,Visual,Unknown,1,59,74,Unknown,2,1,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
21,71,1,Unknown,2,Unknown,Male,24,Reading/Writing,Unknown,1,92,97,Unknown,0,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
21,71,1,Unknown,0,Unknown,Male,24,Visual,Unknown,1,59,74,Unknown,2,1,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
21,71,1,Unknown,0,Unknown,Male,24,Reading/Writing,Unknown,1,92,97,Unknown,0,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
21,71,1,Unknown,1,Unknown,Male,24,Visual,Unknown,1,59,74,Unknown,2,1,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
21,71,1,Unknown,1,Unknown,Male,24,Reading/Writing,Unknown,1,92,97,Unknown,0,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
21,71,1,Unknown,1,Unknown,Male,24,Visual,Unknown,1,59,74,Unknown,2,1,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
21,71,1,Unknown,1,Unknown,Male,24,Reading/Writing,Unknown,1,92,97,Unknown,0,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
35,72,2,Unknown,1,Unknown,Male,25,Auditory,Unknown,1,92,85,Unknown,2,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
35,72,2,Unknown,1,Unknown,Male,20,Kinesthetic,Unknown,1,71,54,Unknown,2,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
17,81,2,Unknown,1,Unknown,Male,21,Auditory,Unknown,1,89,64,Unknown,1,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,81,2,Unknown,1,Unknown,Male,29,Reading/Writing,Unknown,1,71,52,Unknown,2,3,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,81,0,Unknown,0,Unknown,Male,21,Auditory,Unknown,1,89,64,Unknown,1,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,81,0,Unknown,0,Unknown,Male,29,Reading/Writing,Unknown,1,71,52,Unknown,2,3,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,81,1,Unknown,1,Unknown,Male,21,Auditory,Unknown,1,89,64,Unknown,1,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,81,1,Unknown,1,Unknown,Male,29,Reading/Writing,Unknown,1,71,52,Unknown,2,3,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,81,2,Unknown,1,Unknown,Male,21,Auditory,Unknown,1,89,64,Unknown,1,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,81,2,Unknown,1,Unknown,Male,29,Reading/Writing,Unknown,1,71,52,Unknown,2,3,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,81,1,Unknown,0,Unknown,Male,21,Auditory,Unknown,1,89,64,Unknown,1,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,81,1,Unknown,0,Unknown,Male,29,Reading/Writing,Unknown,1,71,52,Unknown,2,3,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,81,1,Unknown,1,Unknown,Male,21,Auditory,Unknown,1,89,64,Unknown,1,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,81,1,Unknown,1,Unknown,Male,29,Reading/Writing,Unknown,1,71,52,Unknown,2,3,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,81,1,Unknown,1,Unknown,Male,21,Auditory,Unknown,1,89,64,Unknown,1,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,81,1,Unknown,1,Unknown,Male,29,Reading/Writing,Unknown,1,71,52,Unknown,2,3,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,81,0,Unknown,2,Unknown,Male,21,Auditory,Unknown,1,89,64,Unknown,1,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,81,0,Unknown,2,Unknown,Male,29,Reading/Writing,Unknown,1,71,52,Unknown,2,3,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,81,1,Unknown,0,Unknown,Male,21,Auditory,Unknown,1,89,64,Unknown,1,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,81,1,Unknown,0,Unknown,Male,29,Reading/Writing,Unknown,1,71,52,Unknown,2,3,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,81,1,Unknown,2,Unknown,Male,21,Auditory,Unknown,1,89,64,Unknown,1,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,81,1,Unknown,2,Unknown,Male,29,Reading/Writing,Unknown,1,71,52,Unknown,2,3,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,87,0,Unknown,1,Unknown,Male,20,Auditory,Unknown,1,63,48,Unknown,0,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,87,2,Unknown,1,Unknown,Male,20,Auditory,Unknown,1,63,48,Unknown,0,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,87,1,Unknown,0,Unknown,Male,20,Auditory,Unknown,1,63,48,Unknown,0,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
